url,fileName,updateDate,prefectureNameJP,testedPositive,hospitalized,bedCurrentPhase,bedFinalPhase,bedCapacity,bedUtilizationRate,plannedBedCapacity,severeCase,severeCaseBedCurrentPhase,severeCaseBedFinalPhase,severeCaseBedCapacity,severeCaseBedUtilizationRate,plannedSevereCaseBedCapacity,accomondated,accomondationCurrentPhase,accomondationFinalPhase,accomondationRoomCapacity,accomondationRoomUtilizationRate,plannedaccomondationRoomCapacity,atHome,atWelfareFacility,unconfirmed
https://www.mhlw.go.jp/content/10900000/000694896.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月16日０時時点）,2020-09-16,宮城県,82,63,3,4,345,0.18,450,0,3,4,43,0,65,11,3,4,300,0.04,300,8,0,0
https://www.mhlw.go.jp/content/10900000/000694896.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月16日０時時点）,2020-09-16,秋田県,1,0,2,4,222,0,235,0,2,4,22,0,27,1,2,4,16,0.06,69,0,0,0
https://www.mhlw.go.jp/content/10900000/000694896.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月16日０時時点）,2020-09-16,山形県,2,2,2,4,215,0.01,215,1,2,4,25,0.04,26,0,2,4,188,0,188,0,0,0
https://www.mhlw.go.jp/content/10900000/000694896.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月16日０時時点）,2020-09-16,福島県,45,45,2,4,469,0.1,350,1,2,4,42,0.02,50,0,2,4,160,0,160,0,0,0
https://www.mhlw.go.jp/content/10900000/000694896.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月16日０時時点）,2020-09-16,茨城県,46,32,1,3,546,0.06,500,5,1,3,72,0.07,70,8,2,4,324,0.02,324,6,0,0
https://www.mhlw.go.jp/content/10900000/000694896.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月16日０時時点）,2020-09-16,栃木県,63,63,2,4,313,0.2,311,2,2,4,41,0.05,41,0,2,4,284,0,250,0,0,0
https://www.mhlw.go.jp/content/10900000/000694896.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月16日０時時点）,2020-09-16,群馬県,97,93,2,3,305,0.3,330,1,2,3,23,0.04,50,4,2,3,1300,0,1300,0,0,0
https://www.mhlw.go.jp/content/10900000/000694896.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月16日０時時点）,2020-09-16,埼玉県,304,212,3,4,1095,0.19,1400,7,2,4,122,0.06,200,54,1,3,1225,0.04,1450,19,0,19
https://www.mhlw.go.jp/content/10900000/000694896.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月16日０時時点）,2020-09-16,千葉県,300,198,3,4,1147,0.17,1200,7,3,4,101,0.07,180,47,3,4,710,0.07,1400,40,0,15
https://www.mhlw.go.jp/content/10900000/000694896.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月16日０時時点）,2020-09-16,東京都,2285,1234,3,4,4000,0.31,4000,116,2,4,500,0.23,500,261,3,4,1860,0.14,3000,417,2,371
https://www.mhlw.go.jp/content/10900000/000694896.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月16日０時時点）,2020-09-16,神奈川県,599,286,1,3,1939,0.15,1939,32,1,3,200,0.16,200,112,1,2,825,0.14,1000,199,2,0
https://www.mhlw.go.jp/content/10900000/000694896.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月16日０時時点）,2020-09-16,新潟県,7,7,1,3,456,0.02,456,1,1,3,112,0.01,112,0,1,3,176,0,176,0,0,0
https://www.mhlw.go.jp/content/10900000/000694896.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月16日０時時点）,2020-09-16,富山県,12,12,1,4,500,0.02,500,0,1,4,36,0,36,0,1,4,100,0,100,0,0,0
https://www.mhlw.go.jp/content/10900000/000694896.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月16日０時時点）,2020-09-16,石川県,72,65,2,2,258,0.25,254,5,2,2,35,0.14,35,7,2,2,340,0.02,340,0,0,0
https://www.mhlw.go.jp/content/10900000/000694896.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月16日０時時点）,2020-09-16,福井県,24,24,3,4,215,0.11,215,4,3,4,24,0.17,24,0,3,4,75,0,75,0,0,0
https://www.mhlw.go.jp/content/10900000/000694896.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月16日０時時点）,2020-09-16,山梨県,9,9,1,4,285,0.03,250,2,1,4,24,0.08,24,0,1,4,100,0,100,0,0,0
https://www.mhlw.go.jp/content/10900000/000694896.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月16日０時時点）,2020-09-16,長野県,19,18,2,4,350,0.05,350,0,2,4,48,0,48,1,2,4,250,0,250,0,0,0
https://www.mhlw.go.jp/content/10900000/000694896.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月16日０時時点）,2020-09-16,岐阜県,37,37,1,3,625,0.06,625,1,1,3,51,0.02,51,0,1,3,466,0,466,0,0,0
https://www.mhlw.go.jp/content/10900000/000694896.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月16日０時時点）,2020-09-16,静岡県,20,16,2,4,384,0.04,450,1,2,4,34,0.03,67,1,2,4,223,0,450,0,0,3
https://www.mhlw.go.jp/content/10900000/000694896.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月16日０時時点）,2020-09-16,愛知県,371,172,3,4,791,0.22,839,19,3,4,70,0.27,121,37,3,4,1300,0.03,1300,141,0,21
https://www.mhlw.go.jp/content/10900000/000694896.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月16日０時時点）,2020-09-16,三重県,78,78,2,3,363,0.21,363,1,2,3,51,0.02,51,0,2,3,100,0,100,0,0,0
https://www.mhlw.go.jp/content/10900000/000694896.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月16日０時時点）,2020-09-16,滋賀県,34,34,2,4,429,0.08,450,3,2,4,45,0.07,72,0,2,4,260,0,250,0,0,0
https://www.mhlw.go.jp/content/10900000/000694896.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月16日０時時点）,2020-09-16,京都府,79,54,2,3,515,0.1,750,8,2,3,86,0.09,86,5,2,3,338,0.01,338,20,0,0
https://www.mhlw.go.jp/content/10900000/000694896.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月16日０時時点）,2020-09-16,大阪府,839,375,2,4,1324,0.28,1615,8,2,4,262,0.19,215,170,2,3,1517,0.11,1015,161,0,133
https://www.mhlw.go.jp/content/10900000/000694896.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月16日０時時点）,2020-09-16,兵庫県,126,113,5,5,663,0.17,650,10,5,5,110,0.09,120,13,5,5,698,0.02,700,0,0,0
https://www.mhlw.go.jp/content/10900000/000694896.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月16日０時時点）,2020-09-16,奈良県,19,19,1,3,467,0.04,500,1,1,3,25,0.04,25,0,1,3,108,0,108,0,0,0
https://www.mhlw.go.jp/content/10900000/000694896.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月16日０時時点）,2020-09-16,和歌山県,5,5,2,4,400,0.01,400,0,2,4,40,0,40,0,2,4,137,0,137,0,0,0
https://www.mhlw.go.jp/content/10900000/000694896.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月16日０時時点）,2020-09-16,鳥取県,12,12,1,3,313,0.04,300,0,1,3,47,0,40,0,1,3,340,0,150,0,0,0
https://www.mhlw.go.jp/content/10900000/000694896.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月16日０時時点）,2020-09-16,島根県,0,0,1,5,253,0,253,0,1,5,25,0,25,0,1,5,98,0,98,0,0,0
https://www.mhlw.go.jp/content/10900000/000694896.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月16日０時時点）,2020-09-16,岡山県,1,1,1,4,250,0,250,0,1,4,37,0,40,0,1,4,207,0,180,0,0,0
https://www.mhlw.go.jp/content/10900000/000694896.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月16日０時時点）,2020-09-16,広島県,12,11,1,3,553,0.02,500,0,1,3,72,0,70,1,1,3,854,0,700,0,0,0
https://www.mhlw.go.jp/content/10900000/000694896.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月16日０時時点）,2020-09-16,山口県,25,25,1,4,423,0.06,423,1,1,4,102,0.01,102,0,1,4,834,0,834,0,0,0
https://www.mhlw.go.jp/content/10900000/000694896.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月16日０時時点）,2020-09-16,徳島県,33,28,2,4,200,0.14,200,1,2,4,25,0.04,25,5,2,4,150,0.03,150,0,0,0
https://www.mhlw.go.jp/content/10900000/000694896.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月16日０時時点）,2020-09-16,香川県,11,10,1,3,185,0.05,185,0,1,3,25,0,25,1,1,3,101,0.01,101,0,0,0
https://www.mhlw.go.jp/content/10900000/000694896.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月16日０時時点）,2020-09-16,愛媛県,1,1,1,3,229,0,223,0,1,3,33,0,33,0,1,3,117,0,117,0,0,0
https://www.mhlw.go.jp/content/10900000/000694896.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月16日０時時点）,2020-09-16,高知県,7,7,2,4,192,0.04,200,0,2,4,57,0,57,0,2,4,361,0,190,0,0,0
https://www.mhlw.go.jp/content/10900000/000694896.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月16日０時時点）,2020-09-16,福岡県,318,144,2,3,490,0.29,760,10,2,3,60,0.17,110,43,2,3,1057,0.04,1200,131,0,0
https://www.mhlw.go.jp/content/10900000/000694896.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月16日０時時点）,2020-09-16,佐賀県,3,3,1,4,273,0.01,273,0,1,4,46,0,46,0,1,4,253,0,253,0,0,0
https://www.mhlw.go.jp/content/10900000/000694896.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月16日０時時点）,2020-09-16,長崎県,10,6,3,4,395,0.02,395,0,3,4,27,0,42,2,3,4,224,0.01,550,2,0,0
https://www.mhlw.go.jp/content/10900000/000694896.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月16日０時時点）,2020-09-16,熊本県,34,32,1,3,400,0.08,400,0,1,3,59,0,59,2,1,3,1430,0,140,0,0,0
https://www.mhlw.go.jp/content/10900000/000694896.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月16日０時時点）,2020-09-16,大分県,8,8,1,4,330,0.02,330,0,1,4,41,0,41,0,1,2,700,0,170,0,0,0
https://www.mhlw.go.jp/content/10900000/000694896.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月16日０時時点）,2020-09-16,宮崎県,6,6,2,3,246,0.02,246,0,2,3,33,0,33,0,2,3,250,0,250,0,0,0
https://www.mhlw.go.jp/content/10900000/000694896.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月16日０時時点）,2020-09-16,鹿児島県,7,6,3,4,253,0.02,300,1,3,4,48,0.02,48,1,3,4,370,0,370,0,0,0
https://www.mhlw.go.jp/content/10900000/000694896.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月16日０時時点）,2020-09-16,沖縄県,168,145,4,5,465,0.31,425,22,4,5,53,0.42,51,12,4,5,340,0.04,340,11,0,0
https://www.mhlw.go.jp/content/10900000/000694895.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月23日０時時点）,2020-09-23,北海道,109,62,1,3,1767,0.04,1767,2,1,3,182,0.01,182,47,1,2,1170,0.04,1170,0,0,0
https://www.mhlw.go.jp/content/10900000/000694895.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月23日０時時点）,2020-09-23,青森県,0,0,1,4,165,0,225,0,1,4,31,0,30,0,1,4,30,0,100,0,0,0
https://www.mhlw.go.jp/content/10900000/000694895.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月23日０時時点）,2020-09-23,岩手県,0,0,1,3,374,0,350,0,1,3,59,0,45,0,1,3,381,0,300,0,0,0
https://www.mhlw.go.jp/content/10900000/000694895.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月23日０時時点）,2020-09-23,宮城県,75,45,3,4,345,0.13,450,0,3,4,43,0,65,16,3,4,300,0.05,300,14,0,0
https://www.mhlw.go.jp/content/10900000/000694895.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月23日０時時点）,2020-09-23,秋田県,2,0,2,4,222,0,235,0,2,4,22,0,27,2,2,4,16,0.13,69,0,0,0
https://www.mhlw.go.jp/content/10900000/000694895.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月23日０時時点）,2020-09-23,山形県,2,2,2,4,216,0.01,215,1,2,4,26,0.04,26,0,2,4,188,0,188,0,0,0
https://www.mhlw.go.jp/content/10900000/000694895.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月23日０時時点）,2020-09-23,福島県,38,38,2,4,469,0.08,350,2,2,4,42,0.05,50,0,2,4,160,0,160,0,0,0
https://www.mhlw.go.jp/content/10900000/000694895.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月23日０時時点）,2020-09-23,茨城県,31,22,1,3,546,0.04,500,5,1,3,72,0.07,70,6,2,4,324,0.02,324,3,0,0
https://www.mhlw.go.jp/content/10900000/000694895.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月23日０時時点）,2020-09-23,栃木県,92,92,2,4,313,0.29,311,1,2,4,41,0.02,41,0,2,4,284,0,250,0,0,0
https://www.mhlw.go.jp/content/10900000/000694895.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月23日０時時点）,2020-09-23,群馬県,136,127,2,3,305,0.42,330,0,2,3,23,0,50,9,2,3,1300,0.01,1300,0,0,0
https://www.mhlw.go.jp/content/10900000/000694895.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月23日０時時点）,2020-09-23,埼玉県,284,211,3,4,1201,0.18,1400,6,2,4,128,0.05,200,46,1,3,1225,0.04,1450,13,0,14
https://www.mhlw.go.jp/content/10900000/000694895.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月23日０時時点）,2020-09-23,千葉県,339,195,3,4,1147,0.17,1200,6,3,4,101,0.06,180,55,3,4,710,0.08,1400,76,0,13
https://www.mhlw.go.jp/content/10900000/000694895.pdf,新型コロナウイルス感染症患者の療養状況等及び入院患者受入病床数等に関する調査結果（９月23日０時時点）,2020-09-23,東京都,2349,1250,3,4,4000,0.31,4000,119,2,4,500,0.24,500,239,3,4,1860,0.13,3000,475,0,385
